gbifID,locality,stateProvince,individualCount,decimalLatitude,decimalLongitude,day,month,year
5367648106,Bandhavgarh NP- Tala Gate,Madhya Pradesh,1.0,23.721516,81.01988,12,5,2022
5367633903,Reserve forest behind GIZ-Devaliya,Gujarat,5.0,21.140448,70.49536,13,4,2024
5367550382,"Bhopal Bypass Road, Bhopal, Madhya Pradesh, IN (23.313, 77.498)",Madhya Pradesh,11.0,23.313318,77.49834,22,9,2024
5367463227,Deolali Cantonment,Maharashtra,4.0,19.90332,73.81821,12,12,2024
5367245965,"Patheka, Madhya Pradesh, IN (25.824, 77.797)",Madhya Pradesh,13.0,25.824411,77.79671,16,2,2024
5367071557,"Umrawan, Madhya Pradesh, IN (24.705, 80.059)",Madhya Pradesh,1.0,24.704784,80.059235,7,12,2024
5367067262,Kanha NP--Mukki Zone,Madhya Pradesh,1.0,22.158897,80.66334,22,12,2024
5367050158,Eklingji lake,Rajasthan,1.0,24.739323,73.72078,27,12,2020
5367014006,Ranthambhore NP--Zone 5,Rajasthan,1.0,26.06993,76.48518,10,2,2024
5366974704,Kanha NP--Kisli Zone,Madhya Pradesh,4.0,22.298626,80.55058,16,2,2024
5366948559,"Ramna No. 1, Madhya Pradesh, IN (23.779, 81.032)",Madhya Pradesh,4.0,23.778812,81.03235,24,5,2024
5366933556,Mudumalai NP,Tamil Nadu,,11.556289,76.53261,17,1,2012
5366694832,"Unnamed Road, Navali, Madhya Pradesh, IN (24.639, 75.737)",Madhya Pradesh,4.0,24.638638,75.73717,24,2,2019
5366398091,"Karanpura Block, Madhya Pradesh, IN (24.698, 75.55)",Madhya Pradesh,2.0,24.698442,75.550415,1,3,2024
5366355450,Denwa river to Daheliya camp,Madhya Pradesh,3.0,22.487507,78.51101,3,2,2019
5366235322,"Mahadeo Road, Chauragarh, STR Madhya Pradesh, IN (22.415, 78.44)",Madhya Pradesh,1.0,22.415352,78.44006,3,2,2019
5366221182,Kanha Tiger Reserve,Madhya Pradesh,2.0,22.29545,80.5957,25,5,2010
5366145417,Gadisar Lake,Rajasthan,2.0,26.908714,70.92194,9,1,2013
5366067229,Ranthambore NP,Rajasthan,1.0,26.012978,76.503296,21,1,2003
5365888036,"Unnamed Road, Pipartola, Madhya Pradesh, IN (24.625, 79.972)",Madhya Pradesh,20.0,24.625257,79.97189,5,3,2022
5365872237,"23.66, 81.04",Madhya Pradesh,7.0,23.660128,81.03987,5,1,2024
5365850621,"Towards Magdhi Nirikshan Chouki, Madhya Pradesh, IN (23.589, 81.022)",Madhya Pradesh,3.0,23.589138,81.02175,24,5,2024
5365819618,Kanha NP--Mukki Zone,Madhya Pradesh,1.0,22.158897,80.66334,16,12,2024
5365758562,"Kachha, Madhya Pradesh, IN (24.656, 80.093)",Madhya Pradesh,1.0,24.656033,80.092514,6,12,2024
5365552896,Kanha NP--Kisli Zone,Madhya Pradesh,,22.298626,80.55058,15,2,2024
5365525346,Madai mudflats,Madhya Pradesh,2.0,22.570744,78.144585,6,2,2020
5365510862,Kanha NP--Mukki Zone,Madhya Pradesh,7.0,22.158897,80.66334,14,4,2024
5365477825,Vibhapar,Gujarat,1.0,22.511812,70.08524,26,7,2024
5365408408,"Unnamed Road, Sabduwa, Madhya Pradesh, IN (24.793, 80.134)",Madhya Pradesh,3.0,24.792706,80.133675,6,12,2024
5365359538,Polo Forest,Gujarat,2.0,23.997133,73.27865,3,3,2023
5365346881,"Sawant Kothadi, Madhya Pradesh, IN (24.674, 75.756)",Madhya Pradesh,1.0,24.67353,75.756195,2,3,2024
5365255469,Gir Birding Lodge,Gujarat,1.0,21.17986,70.585556,12,10,2024
5365222381,"Gir National Park and Wildlife Sanctuary, Junagadh IN-GJ 21.17837, 70.58372",Gujarat,1.0,21.178371,70.58372,23,11,2022
5365046064,"RDWLS, Damoh - Jabalpur Road, Madhya Pradesh, IN (23.548, 79.729)",Madhya Pradesh,4.0,23.547962,79.72884,16,6,2024
5364682447,"Homeyard, Gwalior",Madhya Pradesh,2.0,26.115917,78.05566,12,5,2024
5364664535,Kanha NP--Mukki Zone,Madhya Pradesh,3.0,22.158897,80.66334,15,2,2024
5364589039,"Rampur, Madhya Pradesh, IN (24.487, 79.906)",Madhya Pradesh,1.0,24.48746,79.906456,6,12,2024
5364568962,"Sarangpur Road, Narmadapuram IN-MP 22.58873, 78.15434",Madhya Pradesh,4.0,22.588734,78.15434,5,9,2024
5364510620,"Unnamed Road, Hinglajgarh, Madhya Pradesh, IN (24.651, 75.758)",Madhya Pradesh,4.0,24.65076,75.75838,23,2,2019
5364312763,Pench Tiger Reserve--Karmajhiri Zone,Madhya Pradesh,6.0,21.825724,79.31927,26,10,2024
5364125471,"Udla, Madhya Pradesh, IN (24.426, 79.88)",Madhya Pradesh,76.0,24.425915,79.87989,29,4,2024
5363908100,Kanha NP--Kanha Zone,Madhya Pradesh,2.0,22.280678,80.62371,9,2,2024
5363903911,Bayana Cliffs,Rajasthan,6.0,26.893597,77.279335,21,12,2024
5363881170,"Tourist Road, Khatiya",Madhya Pradesh,3.0,22.308012,80.52221,17,2,2024
5363814621,Ranthambore TP--Zone 10,Rajasthan,2.0,25.936455,76.39901,9,10,2024
5363743972,"Banjar River, near Mukki Gate",Madhya Pradesh,1.0,22.144562,80.66587,29,2,2024
5363632368,Satpura TR--Churna,Madhya Pradesh,1.0,22.474287,78.07417,30,12,2024
5363346213,Kanha NP--Mukki Zone,Madhya Pradesh,8.0,22.158897,80.66334,15,12,2024
5363042102,Auto selected,Madhya Pradesh,8.0,24.632668,75.65301,12,3,2022
5362947981,"Sulliballe Kere, Kakanakote Forest, Karnataka, IN (11.956, 76.116)",Karnataka,3.0,11.955506,76.1158,11,2,2023
5362943188,Kanha NP--Mukki Zone,Madhya Pradesh,18.0,22.158897,80.66334,1,2,2024
5362903020,Bayana Cliffs,Rajasthan,6.0,26.893597,77.279335,21,12,2024
5362844965,"Masinagudi, Tamil Nadu, IN (11.551, 76.673)",Tamil Nadu,1.0,11.551366,76.673294,3,4,2023
5362717102,Girnar Forest--Velnath,Gujarat,13.0,21.52815,70.5214,7,9,2024
5362653878,Kanha NP--Mukki Zone,Madhya Pradesh,4.0,22.158897,80.66334,26,3,2019
5362486509,Kanha NP--Kanha Zone,Madhya Pradesh,1.0,22.280678,80.62371,17,4,2024
5362450022,Karkacha Water hole,Madhya Pradesh,2.0,23.578936,81.10504,24,5,2024
5362395149,"Unnamed Road, Kaimasan, Madhya Pradesh, IN (24.664, 80.067)",Madhya Pradesh,1.0,24.664465,80.06689,7,12,2024
5362294698,"Balampur, Madhya Pradesh, IN (23.329, 77.591)",Madhya Pradesh,4.0,23.329018,77.59122,7,9,2024
5362277663,Kanha NP--Mukki Zone,Madhya Pradesh,10.0,22.158897,80.66334,16,3,2024
5362250100,Ganesh ghati Camp,Madhya Pradesh,1.0,24.466885,79.65384,6,12,2024
5362012454,"Dev Kho Road, Sujwaya, Madhya Pradesh, IN (26.171, 78.03) DEV KHO",Madhya Pradesh,4.0,26.170984,78.0298,24,9,2016
5362005644,"SH 7, Mandsaur IN-MP 24.70254, 75.55093",Madhya Pradesh,8.0,24.70254,75.550934,3,3,2024
5361906941,"Madhya Pradesh, IN (22.565, 78.224)",Madhya Pradesh,1.0,22.565407,78.224144,7,3,2021
5361717057,Satpura TR--Churna,Madhya Pradesh,2.0,22.474287,78.07417,7,2,2020
5361682384,"Moti Kumad, Viramgam",Gujarat,1.0,23.141,72.109,31,12,2022
5361673141,Pench Tiger Reserve--MP Overall,Madhya Pradesh,6.0,21.774559,79.288246,19,7,2017
5361604153,"Unnamed Road, Mandsaur, Madhya Pradesh, IN (24.661, 75.587)",Madhya Pradesh,7.0,24.6608,75.58717,2,3,2024
5361471152,"Unnamed Road, Nani Khodiyar, Gujarat, IN (21.288, 70.513)",Gujarat,9.0,21.288086,70.5131,17,10,2024
5361371703,Boothanatham - 11.595x76.7,Tamil Nadu,1.0,11.594918,76.699554,9,10,2016
5361365200,"Bichhiya, Mandla IN-MP 22.35904, 80.65088",Madhya Pradesh,6.0,22.359043,80.65088,17,2,2024
5361233638,Forsyth trail 13. Kanji Ghat,Madhya Pradesh,2.0,22.46565,78.5019,3,3,2021
5361148963,"Vulture spot on Panna-Satna Road, Chopra, Madhya Pradesh, IN (24.639, 80.306)",Madhya Pradesh,2.0,24.63866,80.306114,4,3,2022
5361148913,Malan Bandhara,Gujarat,3.0,21.072046,71.79241,21,2,2022
5361073978,Chambal Gorge (Nr Garadia Mahadev Temple),Rajasthan,5.0,25.11859,75.73401,30,11,2024
5361043279,"Jhalar Khamariya, Madhya Pradesh, IN (24.584, 79.904)",Madhya Pradesh,1.0,24.583952,79.903915,7,12,2024
5360979446,PathanJhariya,Madhya Pradesh,1.0,24.695288,80.024445,7,12,2024
5360891965,Khem Villas Jungle Camp,Rajasthan,2.0,26.062107,76.437836,11,2,2018
5360674210,Bandhavgarh NP,Madhya Pradesh,25.0,23.690413,81.01825,16,1,2024
5360514043,Bandhavgarh Tiger Reserve--Tala Gate,Madhya Pradesh,3.0,23.715807,81.02234,10,2,2024
5360374199,Satpura TR--Ticket Counter Madai,Madhya Pradesh,3.0,22.575954,78.143364,10,2,2023
5360143929,Kanha,Madhya Pradesh,1.0,22.20502,80.65625,24,2,2024
5360048143,Bandhavgarh NP,Madhya Pradesh,1.0,23.690413,81.01825,14,11,2022
5360032283,Kota--Chambal Gorge,Rajasthan,14.0,25.15184,75.808365,14,11,2021
5359967129,Kanha NP--Mukki Zone,Madhya Pradesh,4.0,22.158897,80.66334,20,2,2024
5359947541,"Chenpuriya, Madhya Pradesh, IN (24.696, 75.51)",Madhya Pradesh,4.0,24.696053,75.50965,2,3,2024
5359926687,"Ramdevara Betta, Ramanagara",Karnataka,3.0,12.752204,77.3003,1,9,2018
5359907750,Panna Tiger Reserve--Hinnauta Gate,Madhya Pradesh,2.0,24.64262,80.01597,19,5,2024
5359883274,Rani Durgawati WLS,Madhya Pradesh,12.0,23.534588,79.74788,8,3,2020
5359753989,"Ummedgarh, Rani Deh, Kash No. 360 Madhya Pradesh, IN (25.82, 77.808)",Madhya Pradesh,13.0,25.819782,77.8084,16,2,2024
5359709855,"Majhguwan Kalan, Madhya Pradesh, IN (24.573, 79.709)",Madhya Pradesh,3.0,24.572752,79.70933,6,12,2024
5359709805,"Madhya Pradesh State Highway 10, Mdeyan, Madhya Pradesh, IN (24.213, 80.184)",Madhya Pradesh,1.0,24.212854,80.184074,8,12,2024
5359690749,"Ascending Track, Deopur, Madhya Pradesh, IN (24.487, 79.672)",Madhya Pradesh,1.0,24.487322,79.67227,7,12,2024
5359622601,Kanha NP--Kanha Zone,Madhya Pradesh,3.0,22.280678,80.62371,12,3,2024
5359617883,"(22.57, 78.145)",Madhya Pradesh,2.0,22.569565,78.14489,6,3,2018
5359490547,"Hinglajgarh, Madhya Pradesh, IN (24.736, 75.788)",Madhya Pradesh,1.0,24.736372,75.78766,2,3,2024
5359447352,bens kheda,Madhya Pradesh,20.0,23.464067,77.47711,14,2,2021
5359128577,"Panna-Satna Road, Chopra, Madhya Pradesh, IN (24.639, 80.306)",Madhya Pradesh,3.0,24.638727,80.30602,4,3,2022
5359071736,Mukki,Madhya Pradesh,1.0,22.297737,80.58531,20,12,2020
5359059389,Bandhavgarh NP,Madhya Pradesh,1.0,23.690413,81.01825,1,1,2013
5359039345,Ranthambore TP--Zone 10,Rajasthan,2.0,25.936455,76.39901,19,10,2024
5359021705,"Unnamed Road, Kaimasan, Madhya Pradesh, IN (24.666, 80.067)",Madhya Pradesh,3.0,24.66578,80.06718,7,12,2024
5358982685,Kanha NP--Kisli Zone,Madhya Pradesh,9.0,22.298626,80.55058,15,6,2024
5358962764,sariska,Rajasthan,,27.377209,76.38086,28,11,2018
5358789038,"Bandhavgarh National Park, Katni IN-MP 23.67071, 80.82956",Madhya Pradesh,1.0,23.67071,80.82957,25,5,2024
5358490797,"Unnamed Road, Pipartola, Madhya Pradesh, IN (24.632, 79.978)",Madhya Pradesh,20.0,24.63214,79.97774,5,12,2024
5358478648,Pench National Park--Sillari Gate,Maharashtra,1.0,21.58837,79.28329,3,2,2024
5358460635,Ranthambore TR--Zone 7,Rajasthan,5.0,25.957172,76.35988,14,12,2024
5358250574,Kanha NP--Mukki Zone,Madhya Pradesh,12.0,22.158897,80.66334,16,3,2024
5358236898,Ranthambore NP,Rajasthan,1.0,26.012978,76.503296,24,1,2017
5358187116,"Bador, Madhya Pradesh, IN (24.668, 80.069)",Madhya Pradesh,1.0,24.667747,80.06911,6,12,2024
5358166339,Garadia Mahadev Temple,Rajasthan,1.0,25.117466,75.72897,30,11,2024
5358078052,"Kolar Trail, Dahod Range",Madhya Pradesh,1.0,22.934483,77.454414,29,1,2022
5357998252,Chirwa village pond,Rajasthan,4.0,24.70151,73.74224,2,3,2024
5357983373,Orchha Chhatris,Madhya Pradesh,14.0,25.344547,78.637634,13,9,2022
5357822076,"Seha, Bador, Madhya Pradesh, IN (24.671, 80.062)",Madhya Pradesh,8.0,24.671236,80.06205,7,12,2024
5357801939,Bandhavgarh NP,Madhya Pradesh,,23.690413,81.01825,8,2,2013
5357747749,India,Gujarat,1.0,21.09568,70.84976,4,2,2018
5357601080,Masinagudi-- Bokkapuram Road,Tamil Nadu,7.0,11.560662,76.648445,19,1,2024
5357463145,"Kheda, Madhya Pradesh, IN (24.646, 75.431)",Madhya Pradesh,2.0,24.645664,75.431366,2,3,2024
5357363823,Canary Hill,Jharkhand,1.0,24.014284,85.39412,24,3,2024
5357279732,"Baihar, Madhya Pradesh, IN (22.385, 80.482)",Madhya Pradesh,5.0,22.385012,80.48185,17,6,2024
5357270905,"Banjar River, near Mukki Gate",Madhya Pradesh,1.0,22.144562,80.66587,1,3,2024
5357148549,Kanha TR--Sondar,Madhya Pradesh,3.0,22.177975,80.630714,16,5,2024
5357006677,Pashan Garh,Madhya Pradesh,7.0,24.672956,80.17678,7,2,2022
5356752219,C10_Parsatola_Kanha,Madhya Pradesh,1.0,22.313972,80.64103,11,2,2022
5356516669,Kanha NP--Mukki Zone,Madhya Pradesh,4.0,22.158897,80.66334,6,4,2024
5356492943,"DNP, Sudasari, Rajasthan, IN (26.819, 70.518)",Rajasthan,1.0,26.819778,70.51815,28,9,2024
5356321857,Gir Interpretation Zone (Devaliya Park),Gujarat,15.0,21.15832,70.510124,24,7,2022
5356225882,Desert NP (DNP) & Surroundings--General Area,Rajasthan,4.0,26.905807,70.80606,31,8,2018
5356192718,Takmak fort,Maharashtra,2.0,19.564157,72.94355,17,1,2021
5356018737,"Hinouta Plateau, Panna National Park",Madhya Pradesh,40.0,24.626541,79.97282,5,12,2024
5355909674,Bayana Cliffs,Rajasthan,30.0,26.893597,77.279335,30,11,2023
5355846461,"Ramdevara Betta, Ramanagara--Ramanagar Climbing Spot",Karnataka,2.0,12.749831,77.302124,14,9,2024
5355725212,Tower Hill,Maharashtra,1.0,18.739365,73.543724,12,3,2022
5355641065,Orccha--Royal Chhatris,Madhya Pradesh,4.0,25.344854,78.63818,3,12,2024
5355596628,"Pachmarhi, Madhya Pradesh, IN (22.466, 78.389)",Madhya Pradesh,1.0,22.466145,78.38935,11,2,2023
5355268556,"Jungle Hut, Mudumulai (within 4km)",Tamil Nadu,2.0,11.531113,76.64744,25,5,2017
5355267177,Desert NP (DNP) & Surroundings--Sudasari,Rajasthan,2.0,26.722372,70.60445,13,12,2021
5355142825,Garadia Mahadev Temple,Rajasthan,1.0,25.117466,75.72897,26,1,2024
5355064669,Kanha NP--Kanha Zone,Madhya Pradesh,1.0,22.280678,80.62371,17,2,2024
5355056034,"Ramdevara Betta, Ramanagara--Ramanagar Climbing Spot",Karnataka,2.0,12.749831,77.302124,13,1,2013
5355034407,Kanha NP--Kanha Zone,Madhya Pradesh,1.0,22.280678,80.62371,8,11,2024
5354977063,Denwa River to Dahliya camp,Madhya Pradesh,1.0,22.477179,78.50982,3,2,2019
5354726250,Gir Interpretation Zone (Devaliya Park),Gujarat,5.0,21.15832,70.510124,26,12,2024
5354678408,"Hinouta Plateau, Panna National Park",Madhya Pradesh,20.0,24.626541,79.97282,8,12,2024
5354472848,Pokaran Salt Lake,Rajasthan,1.0,26.819874,71.85079,14,11,2023
5354441720,Bandhavgarh Tiger Reserve--Tala Gate,Madhya Pradesh,1.0,23.715807,81.02234,22,5,2024
5354430146,"Pench , Turia gate",Madhya Pradesh,5.0,21.739092,79.33682,3,3,2024
5354165409,Desert NP--Sam to Sudasari Road,Rajasthan,1.0,26.763712,70.54364,17,12,2023
5354122236,Halali Dam,Madhya Pradesh,8.0,23.501427,77.551796,29,11,2024
5354101861,Halali Dam,Madhya Pradesh,11.0,23.501427,77.551796,22,9,2024
5354101056,"Dharampura Road, Kota",Rajasthan,24.0,25.049105,75.80396,17,9,2024
5353978790,"Bhavnath, Gujarat, IN (21.527, 70.494)",Gujarat,6.0,21.527294,70.49372,17,9,2024
5353494176,"Umrawan, Madhya Pradesh, IN (24.685, 80.096)",Madhya Pradesh,1.0,24.685041,80.0958,7,12,2024
5353404936,Pench Tiger Reserve--Turia Zone,Madhya Pradesh,7.0,21.739643,79.33436,11,3,2019
5353195463,"Railway Station Road, Junagadh, Gujarat, IN (21.169, 70.602)",Gujarat,1.0,21.168783,70.60219,4,2,2024
5353104963,Kanha NP--Mukki Zone,Madhya Pradesh,6.0,22.158897,80.66334,1,5,2024
5353031969,"Unnamed Road, Sawant Kothadi, Madhya Pradesh, IN (24.674, 75.769)",Madhya Pradesh,3.0,24.673569,75.76879,2,3,2024
5352941971,Kanha Tiger Reserve,Madhya Pradesh,2.0,22.29545,80.5957,2,12,2024
5352909022,"Madhya Pradesh, IN (22.505, 78.432)",Madhya Pradesh,1.0,22.504559,78.43237,3,2,2019
5352908974,"Madhya Pradesh, IN (22.533, 78.187)",Madhya Pradesh,7.0,22.533304,78.18668,3,2,2019
5352771863,Bandhavgarh Tiger Reserve--Tala Zone,Madhya Pradesh,34.0,23.69846,81.03044,13,6,2024
5352750600,"SH 7, Mandsaur IN-MP 24.70254, 75.55093",Madhya Pradesh,8.0,24.70254,75.550934,3,3,2024
5352694393,Ranthambore NP,Rajasthan,1.0,26.012978,76.503296,9,2,2005
5352646700,"Shipra River Bridge, Dewas",Madhya Pradesh,1.0,22.90135,75.98238,12,3,2018
5352523157,"Ramdevara Betta, Ramanagara",Karnataka,1.0,12.752204,77.3003,13,1,2024
5352423309,Kanha NP--Mukki Zone,Madhya Pradesh,20.0,22.158897,80.66334,30,5,2024
5352382141,"Auto selected 24.62550, 80.01404",Madhya Pradesh,5.0,24.625504,80.01404,7,12,2024
5352340853,Bharatpur--Keoladeo Ghana NP,Rajasthan,,27.161905,77.5228,21,1,2008
5352270424,"Matkuli - Pachmarhi Highway, Pachmarhi, Madhya Pradesh, IN (22.477, 78.438)",Madhya Pradesh,4.0,22.476948,78.43807,21,1,2020
5352111183,Girnar WLS,Gujarat,1.0,21.50163,70.52467,10,5,2024
5352043638,"Bandhavgarh National Park, Umaria IN-MP 23.78076, 81.04630",Madhya Pradesh,1.0,23.780764,81.0463,31,1,2024
5351978172,Bandhavgarh Tiger Reserve--Tala Zone,Madhya Pradesh,3.0,23.69846,81.03044,1,11,2024
5351766496,Bandhavgarh Tiger Reserve--Khitauli Zone,Madhya Pradesh,1.0,23.73939,80.95715,4,1,2024
5351584209,"SH 68, Bandhogarh IN-MP 23.67274, 80.95016",Madhya Pradesh,3.0,23.67274,80.95016,7,1,2024
5351576950,Lavdiya Talab,Madhya Pradesh,7.0,24.755987,75.74708,13,2,2021
5351448542,Kanha NP--Kisli Zone,Madhya Pradesh,3.0,22.298626,80.55058,15,2,2024
5351428770,"Unnamed Road, Mandla, Madhya Pradesh, IN (22.341, 80.596)",Madhya Pradesh,3.0,22.34129,80.59623,16,2,2024
5351391609,Ranthambore NP,Rajasthan,,26.012978,76.503296,13,11,2009
5351355733,Jamanidev camp to bansia nala,Madhya Pradesh,2.0,22.570383,78.248215,7,3,2021
5351343161,"Mukki, Madhya Pradesh, IN (22.15, 80.671)",Madhya Pradesh,1.0,22.15031,80.670525,27,3,2024
5351324994,"Unnamed Road, Sheopur, Madhya Pradesh, IN (25.528, 77.175)",Madhya Pradesh,1.0,25.528183,77.175255,19,2,2024
5351086509,Bandhavgarh NP,Madhya Pradesh,1.0,23.690413,81.01825,29,12,2012
5351038832,"Panna Tiger Reserve Unnamed Road, Babupur Kalan, Madhya Pradesh, IN (24.686, 80.006)",Madhya Pradesh,9.0,24.686474,80.006004,8,2,2024
5350968545,"Rampura Pathar , Forest RestHouse , Karanpura Block, Madhya Pradesh, IN (24.695, 75.553)",Madhya Pradesh,1.0,24.694767,75.55292,13,2,2021
5350917184,"Unnamed Road, Mandla, Madhya Pradesh, IN (22.341, 80.596)",Madhya Pradesh,3.0,22.34129,80.59623,16,2,2024
5350877787,Kanha NP--Kanha Zone,Madhya Pradesh,3.0,22.280678,80.62371,19,2,2024
5350809840,Masinagudi,Tamil Nadu,1.0,11.572093,76.64094,10,7,2024
5350795251,Ranthambhore NP--Zone 3,Rajasthan,1.0,26.02987,76.47235,23,3,2023
5350637404,Bandhavgarh NP,Madhya Pradesh,10.0,23.690413,81.01825,4,1,2002
5350588701,Ranthambhore NP--Zone 3,Rajasthan,1.0,26.02987,76.47235,15,12,2008
5350508788,Kanha NP--Mukki Zone,Madhya Pradesh,10.0,22.158897,80.66334,22,4,2024
5350493111,"Hinouta Plateau, Panna National Park",Madhya Pradesh,15.0,24.626541,79.97282,8,12,2024
5350430056,Bharatpur,Rajasthan,,27.21424,77.50472,25,11,2019
5350413165,Ranthambore NP--Zone 2,Rajasthan,6.0,26.007303,76.46159,13,12,2023
5350386073,National chambal sanctuary,Madhya Pradesh,1.0,26.65725,77.90413,15,1,2024
5350143652,K. B. Chaudhari North Maharashtra University Jalgaon,Maharashtra,1.0,21.003252,75.494064,18,7,2024
5350025626,"Gambhirwadi, Maharashtra, IN (19.722, 73.764)",Maharashtra,1.0,19.722403,73.764145,26,1,2024
5349925162,"Unnamed Road, Jhirata, Madhya Pradesh, IN (24.585, 80.047)",Madhya Pradesh,3.0,24.584703,80.046745,6,12,2024
5349850684,Sholurmattam Karikiyur,Tamil Nadu,1.0,11.444934,76.961845,12,2,2023
5349660147,Satpura TR--Badkachhar,Madhya Pradesh,8.0,22.504606,78.429504,13,3,2024
5349620173,Bejjur Reserved Forest,Telangana,2.0,19.321247,79.82941,14,12,2019
5349429317,"Panna Tiger Reserve, Madhya Pradesh, IN (24.197, 80.205)",Madhya Pradesh,2.0,24.196722,80.20549,5,12,2024
5349281843,Jaisamand Wildlife Sanctuary,Rajasthan,1.0,24.26951,73.87573,1,9,2024
5349233908,Gandhisagar,Madhya Pradesh,15.0,24.613754,75.411255,24,2,2018
5349174415,PathanJhariya,Madhya Pradesh,1.0,24.695288,80.024445,7,12,2024
5349162055,"Ramdevara Betta, Ramanagara",Karnataka,2.0,12.752204,77.3003,18,5,2018
5349130352,"NCBS-TIFR Field Station, Pachmarhi",Madhya Pradesh,1.0,22.460272,78.41943,27,11,2024
5349102090,Pachmarhi--Overall,Madhya Pradesh,10.0,22.46436,78.42446,5,6,2024
5349040278,Kanha NP--Mukki Zone,Madhya Pradesh,6.0,22.158897,80.66334,4,4,2024
5349006767,Girnar Forest--Velnath,Gujarat,14.0,21.52815,70.5214,7,9,2024
5348967572,"Ramdevara Betta, Ramanagara",Karnataka,2.0,12.752204,77.3003,14,9,2024
5348952777,"Balampur, Madhya Pradesh, IN (23.329, 77.591)",Madhya Pradesh,4.0,23.329018,77.59122,7,9,2024
5348919006,Gir Interpretation Zone (Devaliya Park),Gujarat,5.0,21.15832,70.510124,28,12,2024
5348868168,Kanha NP--Mukki Zone,Madhya Pradesh,10.0,22.158897,80.66334,12,6,2024
5348843131,Girnar Forest--Narayan Dharo,Gujarat,1.0,21.527073,70.491325,14,1,2023
5348826516,Masinagudi,Tamil Nadu,8.0,11.583779,76.65817,13,9,2021
5348820021,Pench Tiger Reserve--MP Overall,Madhya Pradesh,5.0,21.774559,79.288246,9,2,2019
5348812820,Dhenwa River 6,Madhya Pradesh,1.0,22.592634,78.294586,3,3,2021
5348791089,"Ramdevara Betta, Ramanagara",Karnataka,1.0,12.752204,77.3003,11,12,2018
5348731030,Vallabhnagar Dam,Rajasthan,2.0,24.640589,73.97454,11,1,2024
5348547514,"Borvav Dhava Road, Borvav, Gujarat, IN (21.089, 70.571)",Gujarat,6.0,21.089071,70.57063,17,12,2024
5348528401,Kanha Jungle Camp (Khatiya Gate),Madhya Pradesh,1.0,22.307217,80.521385,11,3,2024
5348514524,"भामेसर, मध्य प्रदेश, IN (24.663, 75.377)",Madhya Pradesh,20.0,24.663086,75.37683,2,3,2024
5348500408,"Khabha Fort Road, Damodara",Rajasthan,1.0,26.87237,70.61912,14,12,2023
5348197105,Satpura TR--Madai,Madhya Pradesh,2.0,22.558378,78.148094,2,2,2019
5348185344,Gir Wildlife Sanctuary--Route 6/2,Gujarat,2.0,21.189533,70.58188,17,10,2024
5347964710,Panna Tiger Reserve--Madla Zone,Madhya Pradesh,10.0,24.690823,79.98951,22,11,2024
5347891832,Bandhavgarh Tiger Reserve--Tala Gate,Madhya Pradesh,13.0,23.715807,81.02234,4,6,2024
5347714489,Bhadriya,Rajasthan,2.0,27.078638,71.5486,5,12,2024
5347664271,Kanha NP--Mukki Zone,Madhya Pradesh,11.0,22.158897,80.66334,9,6,2024
5347585045,"Unnamed Road, Alam Ka Gaon, Rajasthan, IN (27.082, 70.424)",Rajasthan,1.0,27.08183,70.42435,14,9,2018
5347376557,"Unnamed Road, Jhirata, Madhya Pradesh, IN (24.585, 80.047)",Madhya Pradesh,3.0,24.584703,80.046745,6,12,2024
5347255894,Orachha,Madhya Pradesh,12.0,25.35186,78.64211,8,3,2017
5346780440,Bharatpur--Keoladeo Ghana NP,Rajasthan,1.0,27.161905,77.5228,23,2,2014
5346478855,"Mandla Road, Ratanpur Ryt., Madhya Pradesh, IN (22.47, 80.576)",Madhya Pradesh,5.0,22.46961,80.57625,13,4,2024
5346402148,Kanha NP--Mukki Zone,Madhya Pradesh,3.0,22.158897,80.66334,28,10,2024
5346364196,Kanha NP--Mukki Zone,Madhya Pradesh,4.0,22.158897,80.66334,23,12,2024
5346256945,Ranthambore NP--Zone 4,Rajasthan,1.0,26.045815,76.473236,14,1,2024
5346194180,Bandhavgarh NP--Fort,Madhya Pradesh,2.0,23.68291,81.035484,11,5,2024
5346168197,"Magrela, Madhya Pradesh, IN (24.516, 79.882)",Madhya Pradesh,15.0,24.516418,79.881935,6,12,2024
5346167929,Ranthambore NP,Rajasthan,1.0,26.012978,76.503296,7,10,2022
5345962539,Gir Wildlife Sanctuary--Route 6/2,Gujarat,4.0,21.189533,70.58188,6,2,2020
5345839566,Panna Tiger Reserve--Madla Zone,Madhya Pradesh,3.0,24.690823,79.98951,11,10,2024
5345715472,"Jardhoba Waterfall, Madhya Pradesh, IN (24.66, 80.097)",Madhya Pradesh,2.0,24.65976,80.096794,8,12,2024
